#   Source : patch atmosphere
#   Faces  : 7880
#   Area   : 3.500000e+001
#        Time	sum(rhoPhi)
3.133333e+000	7.025466e+002
3.141667e+000	7.023608e+002
3.150000e+000	7.027522e+002
3.158333e+000	7.027803e+002
3.166667e+000	7.033601e+002
3.175000e+000	7.033100e+002
3.183333e+000	7.036254e+002
3.191667e+000	7.034392e+002
3.200000e+000	7.040520e+002
3.208333e+000	7.048246e+002
3.216667e+000	7.058484e+002
3.225000e+000	7.057338e+002
3.233333e+000	7.066361e+002
3.241667e+000	7.062189e+002
3.250000e+000	7.066663e+002
3.258333e+000	7.059766e+002
3.266667e+000	7.065146e+002
3.275000e+000	7.056208e+002
3.283333e+000	7.063357e+002
3.291667e+000	7.057980e+002
3.300000e+000	7.064475e+002
3.308333e+000	7.059999e+002
3.316667e+000	7.063597e+002
3.325000e+000	7.059149e+002
3.333333e+000	7.063024e+002
3.341667e+000	7.060551e+002
3.350000e+000	7.067609e+002
3.358333e+000	7.069191e+002
3.366667e+000	7.076300e+002
3.375000e+000	7.075956e+002
3.383333e+000	7.081651e+002
3.391667e+000	7.078583e+002
3.400000e+000	7.083711e+002
3.408333e+000	7.082160e+002
3.416667e+000	7.088263e+002
3.425000e+000	7.087957e+002
3.433333e+000	7.092930e+002
3.441667e+000	7.089855e+002
3.450000e+000	7.090969e+002
3.458333e+000	7.085112e+002
3.466667e+000	7.084501e+002
3.475000e+000	7.079398e+002
3.483333e+000	7.078955e+002
3.491667e+000	7.073987e+002
3.500000e+000	7.073775e+002
3.508333e+000	7.070306e+002
3.516667e+000	7.071928e+002
3.525000e+000	7.070698e+002
3.533333e+000	7.075013e+002
3.541667e+000	7.073055e+002
3.550000e+000	7.076159e+002
3.558333e+000	7.073751e+002
3.566667e+000	7.076839e+002
3.575000e+000	7.074258e+002
3.583333e+000	7.076980e+002
3.591667e+000	7.076088e+002
3.600000e+000	7.080734e+002
3.608333e+000	7.075997e+002
3.616667e+000	7.080125e+002
3.625000e+000	7.077446e+002
3.633333e+000	7.082430e+002
3.641667e+000	7.080352e+002
3.650000e+000	7.083885e+002
3.658333e+000	7.080250e+002
3.666667e+000	7.083745e+002
3.675000e+000	7.081005e+002
3.683333e+000	7.086563e+002
3.691667e+000	7.085423e+002
3.700000e+000	7.091690e+002
3.708333e+000	7.091056e+002
3.716667e+000	7.097643e+002
3.725000e+000	7.097350e+002
3.733333e+000	7.106218e+002
3.741667e+000	7.109249e+002
3.750000e+000	7.115775e+002
3.758333e+000	7.114406e+002
3.766667e+000	7.118132e+002
3.775000e+000	7.114796e+002
3.783333e+000	7.116620e+002
3.791667e+000	7.111875e+002
3.800000e+000	7.112624e+002
3.808333e+000	7.108353e+002
3.816667e+000	7.109754e+002
3.825000e+000	7.106092e+002
3.833333e+000	7.106667e+002
3.841667e+000	7.101695e+002
3.850000e+000	7.100881e+002
3.858333e+000	7.095719e+002
3.866667e+000	7.094243e+002
3.875000e+000	7.087859e+002
3.883333e+000	7.090844e+002
3.891667e+000	7.084504e+002
3.900000e+000	7.092101e+002
3.908333e+000	7.097965e+002
3.916667e+000	7.104699e+002
3.925000e+000	7.104765e+002
3.933333e+000	7.107590e+002
3.941667e+000	7.103813e+002
3.950000e+000	7.107327e+002
3.958333e+000	7.104920e+002
3.966667e+000	7.109546e+002
3.975000e+000	7.106236e+002
3.983333e+000	7.107860e+002
3.991667e+000	7.102184e+002
4.000000e+000	7.103895e+002
4.008333e+000	7.098435e+002
4.016667e+000	7.100779e+002
4.025000e+000	7.101124e+002
4.033333e+000	7.110513e+002
4.041667e+000	7.111283e+002
4.050000e+000	7.116883e+002
4.058333e+000	7.116146e+002
4.066667e+000	7.122763e+002
4.075000e+000	7.119579e+002
4.083333e+000	7.123903e+002
4.091667e+000	7.120896e+002
4.100000e+000	7.123088e+002
4.108333e+000	7.118308e+002
4.116667e+000	7.118354e+002
4.125000e+000	7.112959e+002
4.133333e+000	7.114324e+002
4.141667e+000	7.109916e+002
4.150000e+000	7.109838e+002
4.158333e+000	7.104913e+002
4.166667e+000	7.104842e+002
4.175000e+000	7.100414e+002
4.183333e+000	7.101642e+002
4.191667e+000	7.096575e+002
4.200000e+000	7.097339e+002
4.208333e+000	7.093553e+002
